time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag
2025-07-02 03:00:00,27.2,92,33.8,0.0,11,3.8,7.9,2025,7,2,3,183,Monsoon,0
2025-07-02 04:00:00,27.0,93,33.6,0.0,27,3.8,7.2,2025,7,2,4,183,Monsoon,0
2025-07-02 05:00:00,26.9,93,33.5,0.0,21,3.9,7.9,2025,7,2,5,183,Monsoon,0
2025-07-02 06:00:00,27.2,94,33.8,0.2,30,6.2,13.3,2025,7,2,6,183,Monsoon,1
2025-07-02 07:00:00,28.1,91,35.2,0.0,24,4.1,13.3,2025,7,2,7,183,Monsoon,0
2025-07-02 08:00:00,29.5,83,36.4,0.0,1,5.5,15.5,2025,7,2,8,183,Monsoon,0
2025-07-02 09:00:00,30.9,74,36.7,0.0,22,8.8,22.0,2025,7,2,9,183,Monsoon,0
2025-07-02 10:00:00,31.7,71,37.8,0.0,14,9.6,27.7,2025,7,2,10,183,Monsoon,0
2025-07-02 11:00:00,32.4,70,39.7,0.0,19,9.5,29.5,2025,7,2,11,183,Monsoon,0
2025-07-02 12:00:00,32.5,69,39.8,0.1,80,10.3,31.3,2025,7,2,12,183,Monsoon,1
2025-07-02 13:00:00,32.2,70,39.0,0.1,63,7.8,31.0,2025,7,2,13,183,Monsoon,1
2025-07-02 14:00:00,32.8,68,39.2,0.0,29,7.2,24.8,2025,7,2,14,183,Monsoon,0
2025-07-02 15:00:00,33.2,66,39.8,0.0,19,7.2,24.5,2025,7,2,15,183,Monsoon,0
2025-07-02 16:00:00,32.7,68,38.9,0.3,41,6.9,24.1,2025,7,2,16,183,Monsoon,1
2025-07-02 17:00:00,31.9,70,38.1,0.4,37,6.7,19.4,2025,7,2,17,183,Monsoon,1
2025-07-02 18:00:00,31.4,73,37.8,0.0,46,7.1,20.5,2025,7,2,18,183,Monsoon,0
2025-07-02 19:00:00,30.2,80,37.1,0.0,47,5.6,15.5,2025,7,2,19,183,Monsoon,0
2025-07-02 20:00:00,29.7,84,36.9,0.0,42,5.0,11.9,2025,7,2,20,183,Monsoon,0
2025-07-02 21:00:00,29.4,86,36.4,0.0,42,6.6,12.2,2025,7,2,21,183,Monsoon,0
2025-07-02 22:00:00,29.0,87,35.9,0.0,32,6.3,14.4,2025,7,2,22,183,Monsoon,0
2025-07-02 23:00:00,28.6,89,35.5,0.0,32,6.1,12.2,2025,7,2,23,183,Monsoon,0
2025-07-03 00:00:00,28.2,89,34.5,0.0,40,7.7,15.1,2025,7,3,0,184,Monsoon,0
2025-07-03 01:00:00,27.8,89,33.7,0.1,34,8.3,16.9,2025,7,3,1,184,Monsoon,1
2025-07-03 02:00:00,27.4,90,33.5,0.0,12,6.5,16.9,2025,7,3,2,184,Monsoon,0
2025-07-03 03:00:00,27.1,92,33.1,0.0,15,8.0,15.5,2025,7,3,3,184,Monsoon,0
2025-07-03 04:00:00,26.9,92,32.7,0.0,4,8.3,19.4,2025,7,3,4,184,Monsoon,0
2025-07-03 05:00:00,26.6,93,32.2,0.0,61,8.8,17.3,2025,7,3,5,184,Monsoon,0
2025-07-03 06:00:00,27.0,95,33.4,0.1,92,7.0,13.7,2025,7,3,6,184,Monsoon,1
2025-07-03 07:00:00,27.7,90,34.1,0.0,71,6.3,16.2,2025,7,3,7,184,Monsoon,0
2025-07-03 08:00:00,29.0,83,35.2,0.0,84,7.6,19.1,2025,7,3,8,184,Monsoon,0
2025-07-03 09:00:00,30.5,73,35.7,0.0,80,11.0,27.0,2025,7,3,9,184,Monsoon,0
2025-07-03 10:00:00,31.6,68,37.2,0.1,76,9.9,26.6,2025,7,3,10,184,Monsoon,1
2025-07-03 11:00:00,32.3,65,38.1,0.1,67,10.3,25.9,2025,7,3,11,184,Monsoon,1
2025-07-03 12:00:00,32.7,65,39.5,0.2,35,8.3,26.3,2025,7,3,12,184,Monsoon,1
2025-07-03 13:00:00,33.1,64,40.3,0.0,14,7.1,23.8,2025,7,3,13,184,Monsoon,0
2025-07-03 14:00:00,33.5,62,40.1,0.0,56,6.7,20.5,2025,7,3,14,184,Monsoon,0
2025-07-03 15:00:00,33.4,61,39.0,0.0,93,7.0,19.4,2025,7,3,15,184,Monsoon,0
2025-07-03 16:00:00,33.3,62,39.0,0.0,100,6.9,18.7,2025,7,3,16,184,Monsoon,0
2025-07-03 17:00:00,33.0,64,39.1,0.3,99,6.0,17.6,2025,7,3,17,184,Monsoon,1
2025-07-03 18:00:00,31.7,73,38.5,0.0,37,4.7,16.9,2025,7,3,18,184,Monsoon,0
2025-07-03 19:00:00,30.8,79,38.2,0.0,96,3.6,9.7,2025,7,3,19,184,Monsoon,0
2025-07-03 20:00:00,30.2,80,37.2,0.0,100,4.5,8.6,2025,7,3,20,184,Monsoon,0
2025-07-03 21:00:00,29.8,82,36.7,0.0,100,4.5,8.6,2025,7,3,21,184,Monsoon,0
2025-07-03 22:00:00,29.4,83,36.1,0.0,84,5.8,10.4,2025,7,3,22,184,Monsoon,0
2025-07-03 23:00:00,29.0,84,35.3,0.0,28,8.1,15.8,2025,7,3,23,184,Monsoon,0
2025-07-04 00:00:00,28.5,85,34.5,0.0,16,8.4,18.4,2025,7,4,0,185,Monsoon,0
2025-07-04 01:00:00,27.9,88,33.8,0.0,17,8.3,16.9,2025,7,4,1,185,Monsoon,0
2025-07-04 02:00:00,27.5,89,33.5,0.0,14,7.2,18.0,2025,7,4,2,185,Monsoon,0
2025-07-04 03:00:00,27.2,90,33.2,0.0,2,7.3,14.4,2025,7,4,3,185,Monsoon,0
2025-07-04 04:00:00,26.9,92,32.9,0.0,5,7.3,16.6,2025,7,4,4,185,Monsoon,0
2025-07-04 05:00:00,26.7,93,33.0,0.0,0,4.6,14.8,2025,7,4,5,185,Monsoon,0
2025-07-04 06:00:00,27.8,92,34.6,0.0,54,5.9,11.2,2025,7,4,6,185,Monsoon,0
2025-07-04 07:00:00,28.7,87,35.6,0.0,20,5.1,14.0,2025,7,4,7,185,Monsoon,0
2025-07-04 08:00:00,29.8,81,36.8,0.0,4,3.6,14.0,2025,7,4,8,185,Monsoon,0
2025-07-04 09:00:00,31.1,75,38.0,0.0,2,3.5,15.5,2025,7,4,9,185,Monsoon,0
2025-07-04 10:00:00,32.2,68,39.2,0.0,13,4.1,15.8,2025,7,4,10,185,Monsoon,0
2025-07-04 11:00:00,33.0,64,40.2,0.0,17,4.4,16.2,2025,7,4,11,185,Monsoon,0
2025-07-04 12:00:00,33.6,61,41.1,0.1,18,4.3,16.6,2025,7,4,12,185,Monsoon,1
2025-07-04 13:00:00,34.1,60,42.2,0.0,10,3.1,16.6,2025,7,4,13,185,Monsoon,0
2025-07-04 14:00:00,34.2,61,41.9,0.0,29,1.6,14.4,2025,7,4,14,185,Monsoon,0
2025-07-04 15:00:00,34.1,61,40.8,0.0,39,3.6,13.7,2025,7,4,15,185,Monsoon,0
2025-07-04 16:00:00,34.0,61,40.4,0.0,26,4.4,14.0,2025,7,4,16,185,Monsoon,0
2025-07-04 17:00:00,33.8,62,40.0,0.0,13,5.2,14.0,2025,7,4,17,185,Monsoon,0
2025-07-04 18:00:00,30.1,80,37.1,0.1,38,4.0,16.2,2025,7,4,18,185,Monsoon,1
2025-07-04 19:00:00,29.6,82,36.4,0.0,25,4.7,13.7,2025,7,4,19,185,Monsoon,0
2025-07-04 20:00:00,29.4,84,36.4,0.0,36,4.4,9.4,2025,7,4,20,185,Monsoon,0
2025-07-04 21:00:00,29.2,85,36.2,0.0,31,4.9,10.8,2025,7,4,21,185,Monsoon,0
2025-07-04 22:00:00,29.0,87,36.0,0.1,13,5.2,10.1,2025,7,4,22,185,Monsoon,1
2025-07-04 23:00:00,28.7,88,35.3,0.0,9,7.7,15.1,2025,7,4,23,185,Monsoon,0
2025-07-05 00:00:00,28.4,89,35.3,0.0,31,5.2,16.6,2025,7,5,0,186,Monsoon,0
2025-07-05 01:00:00,27.7,90,34.0,1.3,45,6.5,13.0,2025,7,5,1,186,Monsoon,1
2025-07-05 02:00:00,27.0,94,33.6,0.9,79,4.7,13.7,2025,7,5,2,186,Monsoon,1
2025-07-05 03:00:00,26.5,97,33.5,0.3,37,2.3,8.3,2025,7,5,3,186,Monsoon,1
2025-07-05 04:00:00,26.6,95,33.1,0.1,5,5.1,13.7,2025,7,5,4,186,Monsoon,1
2025-07-05 05:00:00,26.5,96,33.3,0.0,12,2.8,7.6,2025,7,5,5,186,Monsoon,0
2025-07-05 06:00:00,28.7,88,36.1,0.0,21,2.5,9.4,2025,7,5,6,186,Monsoon,0
2025-07-05 07:00:00,29.6,83,36.8,0.0,100,3.1,10.8,2025,7,5,7,186,Monsoon,0
2025-07-05 08:00:00,30.3,79,37.7,0.0,1,1.3,11.2,2025,7,5,8,186,Monsoon,0
2025-07-05 09:00:00,31.9,71,38.7,0.1,22,4.2,16.2,2025,7,5,9,186,Monsoon,1
2025-07-05 10:00:00,32.9,67,40.2,0.1,4,3.6,17.3,2025,7,5,10,186,Monsoon,1
2025-07-05 11:00:00,33.9,64,42.5,0.0,21,2.3,16.2,2025,7,5,11,186,Monsoon,0
2025-07-05 12:00:00,34.5,61,43.1,0.1,46,1.6,14.4,2025,7,5,12,186,Monsoon,1
2025-07-05 13:00:00,34.5,60,42.7,0.2,72,2.1,14.0,2025,7,5,13,186,Monsoon,1
2025-07-05 14:00:00,35.0,58,42.7,0.2,6,1.5,14.0,2025,7,5,14,186,Monsoon,1
2025-07-05 15:00:00,35.2,57,41.8,0.0,18,3.4,14.0,2025,7,5,15,186,Monsoon,0
2025-07-05 16:00:00,34.7,58,40.9,0.0,49,5.2,16.6,2025,7,5,16,186,Monsoon,0
2025-07-05 17:00:00,34.2,62,40.6,0.0,29,5.0,15.8,2025,7,5,17,186,Monsoon,0
2025-07-05 18:00:00,33.3,65,40.3,0.0,69,2.2,7.9,2025,7,5,18,186,Monsoon,0
2025-07-05 19:00:00,31.3,74,37.7,0.1,52,7.1,13.7,2025,7,5,19,186,Monsoon,1
2025-07-05 20:00:00,30.5,79,37.0,0.0,15,6.9,17.3,2025,7,5,20,186,Monsoon,0
2025-07-05 21:00:00,29.9,82,36.7,0.0,16,6.9,14.0,2025,7,5,21,186,Monsoon,0
2025-07-05 22:00:00,29.3,84,36.1,0.0,6,5.5,15.1,2025,7,5,22,186,Monsoon,0
2025-07-05 23:00:00,29.0,84,35.6,0.0,26,5.1,11.9,2025,7,5,23,186,Monsoon,0
2025-07-06 00:00:00,28.6,87,35.5,0.0,100,4.1,10.8,2025,7,6,0,187,Monsoon,0
2025-07-06 01:00:00,28.3,88,34.8,0.0,83,5.8,13.0,2025,7,6,1,187,Monsoon,0
2025-07-06 02:00:00,27.6,91,33.9,0.1,57,7.2,16.6,2025,7,6,2,187,Monsoon,1
2025-07-06 03:00:00,27.3,91,33.7,0.4,6,4.8,15.8,2025,7,6,3,187,Monsoon,1
2025-07-06 04:00:00,27.1,93,33.6,0.0,12,5.2,12.2,2025,7,6,4,187,Monsoon,0
2025-07-06 05:00:00,27.0,93,33.9,0.0,22,2.8,10.1,2025,7,6,5,187,Monsoon,0
2025-07-06 06:00:00,27.6,88,33.9,0.8,86,4.8,13.3,2025,7,6,6,187,Monsoon,1
2025-07-06 07:00:00,28.6,83,35.0,0.1,79,3.5,11.5,2025,7,6,7,187,Monsoon,1
2025-07-06 08:00:00,29.9,77,36.3,0.0,92,3.8,13.3,2025,7,6,8,187,Monsoon,0
2025-07-06 09:00:00,31.0,73,37.1,0.0,61,6.5,18.7,2025,7,6,9,187,Monsoon,0
2025-07-06 10:00:00,32.3,67,38.8,0.0,39,5.6,21.6,2025,7,6,10,187,Monsoon,0
2025-07-06 11:00:00,33.8,60,41.3,0.0,45,2.2,18.4,2025,7,6,11,187,Monsoon,0
2025-07-06 12:00:00,34.5,57,42.0,0.1,24,2.1,14.0,2025,7,6,12,187,Monsoon,1
2025-07-06 13:00:00,35.4,54,43.2,0.0,21,0.9,14.0,2025,7,6,13,187,Monsoon,0
2025-07-06 14:00:00,35.7,53,42.7,0.1,30,1.9,13.3,2025,7,6,14,187,Monsoon,1
2025-07-06 15:00:00,35.3,54,41.1,0.1,26,3.5,15.1,2025,7,6,15,187,Monsoon,1
2025-07-06 16:00:00,35.0,55,41.1,0.1,34,2.7,14.8,2025,7,6,16,187,Monsoon,1
2025-07-06 17:00:00,34.6,58,40.7,0.1,40,3.7,12.6,2025,7,6,17,187,Monsoon,1
2025-07-06 18:00:00,33.2,65,40.1,0.0,50,1.3,7.9,2025,7,6,18,187,Monsoon,0
2025-07-06 19:00:00,32.3,71,39.4,0.0,55,3.9,8.3,2025,7,6,19,187,Monsoon,0
2025-07-06 20:00:00,31.5,77,39.1,0.0,57,3.8,10.1,2025,7,6,20,187,Monsoon,0
2025-07-06 21:00:00,31.1,80,38.4,0.0,100,6.1,11.2,2025,7,6,21,187,Monsoon,0
2025-07-06 22:00:00,29.8,81,36.0,0.0,100,8.1,19.4,2025,7,6,22,187,Monsoon,0
2025-07-06 23:00:00,26.7,92,32.5,5.5,100,7.8,16.9,2025,7,6,23,187,Monsoon,1
2025-07-07 00:00:00,26.5,93,32.7,2.3,100,4.8,16.2,2025,7,7,0,188,Monsoon,1
2025-07-07 01:00:00,26.6,93,33.1,0.0,100,2.6,11.9,2025,7,7,1,188,Monsoon,0
2025-07-07 02:00:00,26.5,93,33.0,0.0,99,2.6,6.8,2025,7,7,2,188,Monsoon,0
2025-07-07 03:00:00,26.4,93,33.1,0.0,100,1.1,11.9,2025,7,7,3,188,Monsoon,0
2025-07-07 04:00:00,26.3,96,32.5,0.0,97,5.7,11.2,2025,7,7,4,188,Monsoon,0
2025-07-07 05:00:00,26.2,97,32.4,0.0,98,6.2,12.2,2025,7,7,5,188,Monsoon,0
2025-07-07 06:00:00,25.9,96,32.4,5.1,100,2.4,16.6,2025,7,7,6,188,Monsoon,1
2025-07-07 07:00:00,26.2,97,32.8,2.4,100,4.1,9.0,2025,7,7,7,188,Monsoon,1
2025-07-07 08:00:00,26.4,97,32.7,3.1,100,6.6,15.1,2025,7,7,8,188,Monsoon,1
2025-07-07 09:00:00,27.3,92,34.2,0.6,100,2.5,13.3,2025,7,7,9,188,Monsoon,1
2025-07-07 10:00:00,28.0,87,34.9,0.0,100,2.1,12.2,2025,7,7,10,188,Monsoon,0
2025-07-07 11:00:00,29.4,81,36.0,0.0,100,3.5,13.7,2025,7,7,11,188,Monsoon,0
2025-07-07 12:00:00,31.3,73,39.6,0.0,100,2.2,13.7,2025,7,7,12,188,Monsoon,0
2025-07-07 13:00:00,32.5,67,40.7,0.0,98,2.0,13.7,2025,7,7,13,188,Monsoon,0
2025-07-07 14:00:00,33.0,66,41.3,0.0,78,2.3,13.0,2025,7,7,14,188,Monsoon,0
2025-07-07 15:00:00,33.2,65,40.6,0.0,40,2.7,12.6,2025,7,7,15,188,Monsoon,0
2025-07-07 16:00:00,33.2,64,39.9,0.0,86,3.1,13.0,2025,7,7,16,188,Monsoon,0
2025-07-07 17:00:00,33.0,66,39.8,0.0,97,3.6,11.5,2025,7,7,17,188,Monsoon,0
2025-07-07 18:00:00,31.0,75,37.7,0.0,100,5.1,11.9,2025,7,7,18,188,Monsoon,0
2025-07-07 19:00:00,30.0,79,36.5,0.0,100,5.3,12.2,2025,7,7,19,188,Monsoon,0
2025-07-07 20:00:00,29.6,81,36.3,0.0,94,4.0,10.8,2025,7,7,20,188,Monsoon,0
2025-07-07 21:00:00,29.3,82,36.2,0.0,55,3.4,7.6,2025,7,7,21,188,Monsoon,0
2025-07-07 22:00:00,29.1,83,36.2,0.0,14,1.5,6.1,2025,7,7,22,188,Monsoon,0
2025-07-07 23:00:00,28.7,84,35.8,0.0,9,0.9,2.2,2025,7,7,23,188,Monsoon,0
2025-07-08 00:00:00,28.4,87,35.4,0.0,9,2.2,3.6,2025,7,8,0,189,Monsoon,0
2025-07-08 01:00:00,28.1,88,34.9,0.0,7,3.3,5.8,2025,7,8,1,189,Monsoon,0
2025-07-08 02:00:00,27.7,90,34.5,0.0,16,3.3,6.5,2025,7,8,2,189,Monsoon,0
2025-07-08 03:00:00,27.4,91,34.0,0.0,33,4.4,8.6,2025,7,8,3,189,Monsoon,0
2025-07-08 04:00:00,27.2,92,33.8,0.0,14,3.6,9.0,2025,7,8,4,189,Monsoon,0
2025-07-08 05:00:00,27.1,92,33.8,0.0,46,3.1,6.5,2025,7,8,5,189,Monsoon,0
2025-07-08 06:00:00,29.0,87,36.2,0.0,97,3.9,9.0,2025,7,8,6,189,Monsoon,0
2025-07-08 07:00:00,29.8,82,36.7,0.0,100,5.4,13.3,2025,7,8,7,189,Monsoon,0
2025-07-08 08:00:00,30.3,78,36.7,0.0,100,6.4,17.3,2025,7,8,8,189,Monsoon,0
2025-07-08 09:00:00,31.1,75,37.9,0.0,100,4.6,19.1,2025,7,8,9,189,Monsoon,0
2025-07-08 10:00:00,32.1,71,38.9,0.0,100,5.6,17.6,2025,7,8,10,189,Monsoon,0
2025-07-08 11:00:00,33.1,66,39.9,0.0,99,9.2,24.5,2025,7,8,11,189,Monsoon,0
2025-07-08 12:00:00,33.7,63,40.5,0.0,100,9.0,25.2,2025,7,8,12,189,Monsoon,0
2025-07-08 13:00:00,33.9,61,40.7,0.0,95,8.6,24.8,2025,7,8,13,189,Monsoon,0
2025-07-08 14:00:00,34.0,61,40.3,0.0,100,8.3,24.5,2025,7,8,14,189,Monsoon,0
2025-07-08 15:00:00,34.0,61,39.7,0.0,100,8.4,22.7,2025,7,8,15,189,Monsoon,0
2025-07-08 16:00:00,34.0,61,39.9,0.0,100,7.3,23.8,2025,7,8,16,189,Monsoon,0
2025-07-08 17:00:00,33.7,62,40.1,0.0,100,4.5,21.2,2025,7,8,17,189,Monsoon,0
2025-07-08 18:00:00,33.0,67,39.9,0.0,100,3.4,10.1,2025,7,8,18,189,Monsoon,0
2025-07-08 19:00:00,31.6,75,38.8,0.0,100,3.7,8.3,2025,7,8,19,189,Monsoon,0
2025-07-08 20:00:00,31.1,78,38.6,0.0,100,2.7,7.6,2025,7,8,20,189,Monsoon,0
2025-07-08 21:00:00,30.9,76,38.2,0.0,100,1.8,4.7,2025,7,8,21,189,Monsoon,0
2025-07-08 22:00:00,30.4,79,37.9,0.0,100,0.8,4.3,2025,7,8,22,189,Monsoon,0
2025-07-08 23:00:00,29.9,82,37.5,0.0,100,1.2,2.5,2025,7,8,23,189,Monsoon,0
2025-07-09 00:00:00,29.4,85,37.0,0.0,100,1.5,2.5,2025,7,9,0,190,Monsoon,0
2025-07-09 01:00:00,29.0,85,35.6,0.0,100,5.8,10.4,2025,7,9,1,190,Monsoon,0
2025-07-09 02:00:00,28.4,83,34.5,0.0,100,5.9,13.0,2025,7,9,2,190,Monsoon,0
2025-07-09 03:00:00,27.7,86,33.8,0.0,100,4.5,12.6,2025,7,9,3,190,Monsoon,0
2025-07-09 04:00:00,27.4,86,32.5,0.2,100,10.2,19.8,2025,7,9,4,190,Monsoon,1
2025-07-09 05:00:00,27.0,89,33.1,0.0,100,3.6,24.8,2025,7,9,5,190,Monsoon,0
2025-07-09 06:00:00,27.6,84,33.7,0.0,100,2.7,9.7,2025,7,9,6,190,Monsoon,0
2025-07-09 07:00:00,28.2,83,34.4,0.0,96,3.1,10.1,2025,7,9,7,190,Monsoon,0
2025-07-09 08:00:00,29.3,80,35.6,0.0,100,4.2,13.7,2025,7,9,8,190,Monsoon,0
2025-07-09 09:00:00,30.6,75,37.1,0.0,100,4.6,15.8,2025,7,9,9,190,Monsoon,0
2025-07-09 10:00:00,31.7,70,38.2,0.0,100,3.8,15.5,2025,7,9,10,190,Monsoon,0
2025-07-09 11:00:00,28.7,82,34.5,11.3,100,8.2,32.8,2025,7,9,11,190,Monsoon,1
2025-07-09 12:00:00,28.0,84,34.5,0.8,100,1.4,20.5,2025,7,9,12,190,Monsoon,1
2025-07-09 13:00:00,29.3,81,36.4,0.1,100,1.2,9.7,2025,7,9,13,190,Monsoon,1
2025-07-09 14:00:00,30.3,78,37.5,0.0,100,1.7,9.4,2025,7,9,14,190,Monsoon,0
2025-07-09 15:00:00,30.9,76,37.9,0.0,100,3.9,12.6,2025,7,9,15,190,Monsoon,0
2025-07-09 16:00:00,30.9,77,38.0,0.0,100,4.1,13.7,2025,7,9,16,190,Monsoon,0
2025-07-09 17:00:00,30.7,79,37.8,0.0,100,4.5,12.2,2025,7,9,17,190,Monsoon,0
2025-07-09 18:00:00,31.1,72,38.0,0.0,100,1.5,6.5,2025,7,9,18,190,Monsoon,0
2025-07-09 19:00:00,30.0,80,37.2,0.0,100,2.9,5.8,2025,7,9,19,190,Monsoon,0
2025-07-09 20:00:00,29.2,86,36.7,0.0,100,2.4,7.2,2025,7,9,20,190,Monsoon,0
2025-07-09 21:00:00,29.2,85,36.6,0.0,100,2.3,3.6,2025,7,9,21,190,Monsoon,0
2025-07-09 22:00:00,28.4,85,35.1,2.5,100,2.0,5.0,2025,7,9,22,190,Monsoon,1
2025-07-09 23:00:00,27.6,89,34.2,0.0,100,2.9,6.5,2025,7,9,23,190,Monsoon,0
2025-07-10 00:00:00,27.1,91,34.0,0.3,100,1.5,5.8,2025,7,10,0,191,Monsoon,1
2025-07-10 01:00:00,26.7,94,33.5,0.3,100,2.0,5.4,2025,7,10,1,191,Monsoon,1
2025-07-10 02:00:00,26.6,95,33.6,0.4,100,1.7,5.4,2025,7,10,2,191,Monsoon,1
2025-07-10 03:00:00,26.6,95,33.5,0.3,100,1.8,4.7,2025,7,10,3,191,Monsoon,1
2025-07-10 04:00:00,26.2,95,32.6,0.6,100,3.9,8.3,2025,7,10,4,191,Monsoon,1
2025-07-10 05:00:00,25.6,95,31.2,0.9,100,6.1,16.9,2025,7,10,5,191,Monsoon,1
2025-07-10 06:00:00,26.2,93,31.9,0.3,99,6.3,11.5,2025,7,10,6,191,Monsoon,1
2025-07-10 07:00:00,26.5,86,31.8,0.0,100,4.2,11.9,2025,7,10,7,191,Monsoon,0
2025-07-10 08:00:00,26.9,82,32.0,0.0,100,4.4,13.3,2025,7,10,8,191,Monsoon,0
2025-07-10 09:00:00,27.6,78,33.0,0.0,100,1.8,12.6,2025,7,10,9,191,Monsoon,0
2025-07-10 10:00:00,28.0,76,33.3,0.0,100,2.8,9.7,2025,7,10,10,191,Monsoon,0
2025-07-10 11:00:00,28.1,76,33.4,0.0,100,3.7,10.8,2025,7,10,11,191,Monsoon,0
2025-07-10 12:00:00,29.0,74,33.8,0.0,100,7.9,20.5,2025,7,10,12,191,Monsoon,0
2025-07-10 13:00:00,29.1,74,33.9,0.0,100,8.5,23.4,2025,7,10,13,191,Monsoon,0
2025-07-10 14:00:00,28.6,78,33.9,0.0,99,6.7,22.3,2025,7,10,14,191,Monsoon,0
2025-07-10 15:00:00,29.0,77,34.3,0.0,95,7.9,20.2,2025,7,10,15,191,Monsoon,0
2025-07-10 16:00:00,29.6,76,35.6,0.0,91,5.2,21.6,2025,7,10,16,191,Monsoon,0
2025-07-10 17:00:00,29.5,77,35.7,0.0,66,3.8,15.5,2025,7,10,17,191,Monsoon,0
2025-07-10 18:00:00,28.1,82,34.2,0.0,100,3.1,12.2,2025,7,10,18,191,Monsoon,0
2025-07-10 19:00:00,27.5,88,34.1,0.4,100,2.1,7.2,2025,7,10,19,191,Monsoon,1
2025-07-10 20:00:00,27.2,90,34.0,0.1,100,1.7,4.3,2025,7,10,20,191,Monsoon,1
2025-07-10 21:00:00,26.9,92,33.6,0.0,99,1.8,3.6,2025,7,10,21,191,Monsoon,0
2025-07-10 22:00:00,26.6,92,33.2,0.0,97,2.3,4.7,2025,7,10,22,191,Monsoon,0
2025-07-10 23:00:00,26.4,93,32.6,0.0,72,4.4,8.6,2025,7,10,23,191,Monsoon,0
2025-07-11 00:00:00,25.9,95,32.4,0.0,100,2.4,9.0,2025,7,11,0,192,Monsoon,0
2025-07-11 01:00:00,25.8,96,32.5,0.0,100,1.0,4.7,2025,7,11,1,192,Monsoon,0
2025-07-11 02:00:00,25.7,96,32.4,0.0,100,0.7,2.5,2025,7,11,2,192,Monsoon,0
2025-07-11 03:00:00,25.7,96,32.1,0.0,99,2.1,4.0,2025,7,11,3,192,Monsoon,0
2025-07-11 04:00:00,25.6,97,32.1,0.0,100,1.8,6.5,2025,7,11,4,192,Monsoon,0
2025-07-11 05:00:00,25.7,97,32.2,0.0,100,1.5,3.6,2025,7,11,5,192,Monsoon,0
2025-07-11 06:00:00,27.0,90,33.3,0.1,100,3.6,8.3,2025,7,11,6,192,Monsoon,1
2025-07-11 07:00:00,26.9,90,33.2,0.1,100,2.9,10.8,2025,7,11,7,192,Monsoon,1
2025-07-11 08:00:00,27.2,89,33.9,0.1,100,1.5,6.8,2025,7,11,8,192,Monsoon,1
2025-07-11 09:00:00,27.9,87,34.4,0.0,100,3.8,11.9,2025,7,11,9,192,Monsoon,0
2025-07-11 10:00:00,28.7,80,34.9,0.0,100,3.2,13.3,2025,7,11,10,192,Monsoon,0
2025-07-11 11:00:00,29.6,73,35.2,0.0,100,3.8,13.3,2025,7,11,11,192,Monsoon,0
2025-07-11 12:00:00,30.3,70,35.9,0.1,82,3.5,14.0,2025,7,11,12,192,Monsoon,1
2025-07-11 13:00:00,30.8,68,36.4,0.0,100,4.2,15.1,2025,7,11,13,192,Monsoon,0
2025-07-11 14:00:00,31.0,67,36.8,0.0,57,2.4,14.8,2025,7,11,14,192,Monsoon,0
2025-07-11 15:00:00,31.6,66,38.3,0.0,7,1.1,12.6,2025,7,11,15,192,Monsoon,0
2025-07-11 16:00:00,31.6,66,37.7,0.0,19,1.4,9.4,2025,7,11,16,192,Monsoon,0
2025-07-11 17:00:00,31.3,66,37.1,0.0,20,2.2,8.6,2025,7,11,17,192,Monsoon,0
2025-07-11 18:00:00,30.1,75,36.4,0.0,24,3.0,7.2,2025,7,11,18,192,Monsoon,0
2025-07-11 19:00:00,28.9,83,35.6,0.0,34,2.9,6.5,2025,7,11,19,192,Monsoon,0
2025-07-11 20:00:00,28.7,83,35.4,0.0,39,2.4,5.4,2025,7,11,20,192,Monsoon,0
2025-07-11 21:00:00,28.7,82,35.6,0.0,74,0.3,3.2,2025,7,11,21,192,Monsoon,0
2025-07-11 22:00:00,28.4,84,35.2,0.0,62,0.9,1.8,2025,7,11,22,192,Monsoon,0
2025-07-11 23:00:00,28.1,84,34.9,0.0,100,0.5,1.8,2025,7,11,23,192,Monsoon,0
2025-07-12 00:00:00,27.7,86,34.4,0.0,100,1.0,1.4,2025,7,12,0,193,Monsoon,0
2025-07-12 01:00:00,27.4,88,34.0,0.0,99,1.3,1.8,2025,7,12,1,193,Monsoon,0
2025-07-12 02:00:00,27.1,89,33.8,0.0,99,0.9,2.5,2025,7,12,2,193,Monsoon,0
2025-07-12 03:00:00,27.0,90,33.7,0.0,100,0.4,1.1,2025,7,12,3,193,Monsoon,0
2025-07-12 04:00:00,26.8,91,33.4,0.0,95,1.8,4.0,2025,7,12,4,193,Monsoon,0
2025-07-12 05:00:00,26.5,91,32.5,0.0,90,4.5,9.0,2025,7,12,5,193,Monsoon,0
2025-07-12 06:00:00,27.1,88,33.5,0.0,97,2.1,7.9,2025,7,12,6,193,Monsoon,0
2025-07-12 07:00:00,27.9,85,34.5,0.0,8,1.5,7.6,2025,7,12,7,193,Monsoon,0
2025-07-12 08:00:00,29.2,79,35.6,0.0,86,2.5,10.8,2025,7,12,8,193,Monsoon,0
2025-07-12 09:00:00,29.9,76,36.3,0.0,27,2.8,11.9,2025,7,12,9,193,Monsoon,0
2025-07-12 10:00:00,31.2,69,37.9,0.0,46,1.8,13.7,2025,7,12,10,193,Monsoon,0
