time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-12-04 23:00:00,100.1,100.4,989.0,49.5,40.0,57.0
2025-12-05 00:00:00,96.2,96.4,938.0,41.0,36.8,62.0
2025-12-05 01:00:00,94.1,94.5,906.0,32.0,33.2,67.0
2025-12-05 02:00:00,93.6,94.1,894.0,25.7,30.8,70.0
2025-12-05 03:00:00,94.3,94.5,874.0,23.2,30.1,68.0
2025-12-05 04:00:00,96.6,96.9,874.0,23.4,30.6,63.0
2025-12-05 05:00:00,106.9,107.3,972.0,26.1,33.8,61.0
2025-12-05 06:00:00,115.3,115.7,1299.0,34.6,37.7,52.0
2025-12-05 07:00:00,131.3,131.8,1724.0,45.9,43.0,40.0
2025-12-05 08:00:00,133.2,133.2,1935.0,50.8,47.5,46.0
2025-12-05 09:00:00,122.5,122.9,1728.0,43.3,50.2,84.0
2025-12-05 10:00:00,100.4,100.8,1307.0,29.4,51.9,139.0
2025-12-05 11:00:00,78.5,79.2,966.0,18.5,52.8,181.0
2025-12-05 12:00:00,63.3,64.3,805.0,12.9,52.6,202.0
2025-12-05 13:00:00,58.0,58.8,723.0,10.3,51.5,211.0
2025-12-05 14:00:00,56.8,57.5,718.0,12.8,50.5,207.0
2025-12-05 15:00:00,56.5,57.2,825.0,24.5,50.1,185.0
2025-12-05 16:00:00,59.6,60.1,1007.0,41.3,49.7,151.0
2025-12-05 17:00:00,91.7,92.4,1154.0,52.7,49.7,122.0
2025-12-05 18:00:00,99.7,100.4,1228.0,52.5,48.5,109.0
2025-12-05 19:00:00,103.6,104.3,1266.0,52.0,46.7,90.0
2025-12-05 20:00:00,103.6,104.3,1266.0,49.5,44.1,77.0
2025-12-05 21:00:00,99.9,100.4,1218.0,43.6,40.3,74.0
2025-12-05 22:00:00,96.2,96.9,1133.0,35.8,35.7,77.0
2025-12-05 23:00:00,92.2,92.7,1042.0,28.8,31.9,80.0
2025-12-06 00:00:00,88.2,88.7,946.0,23.4,29.4,82.0
2025-12-06 01:00:00,85.7,86.1,844.0,18.7,27.7,84.0
2025-12-06 02:00:00,83.6,84.3,771.0,15.3,26.6,85.0
2025-12-06 03:00:00,81.7,82.2,726.0,12.9,26.1,86.0
2025-12-06 04:00:00,79.9,80.3,710.0,11.7,26.3,86.0
2025-12-06 05:00:00,83.6,84.1,758.0,13.0,28.0,84.0
2025-12-06 06:00:00,85.0,85.7,940.0,19.4,29.8,77.0
2025-12-06 07:00:00,88.9,89.4,1188.0,28.0,32.4,69.0
2025-12-06 08:00:00,92.4,92.7,1329.0,32.4,34.6,72.0
2025-12-06 09:00:00,90.3,90.6,1265.0,28.6,36.1,98.0
2025-12-06 10:00:00,85.4,85.7,1095.0,20.7,37.2,135.0
2025-12-06 11:00:00,78.2,78.7,944.0,14.4,37.5,164.0
2025-12-06 12:00:00,68.7,69.2,845.0,11.1,36.5,180.0
2025-12-06 13:00:00,60.1,60.8,765.0,9.4,34.8,187.0
2025-12-06 14:00:00,56.1,57.0,726.0,10.8,33.3,185.0
2025-12-06 15:00:00,53.6,54.6,758.0,17.8,32.5,167.0
2025-12-06 16:00:00,54.5,55.3,831.0,27.9,31.9,140.0
2025-12-06 17:00:00,58.8,60.1,884.0,33.3,32.9,108.0
2025-12-06 18:00:00,62.6,63.6,887.0,33.8,33.9,100.0
2025-12-06 19:00:00,66.4,67.5,869.0,34.4,35.3,89.0
2025-12-06 20:00:00,70.5,71.7,858.0,33.8,36.0,81.0
2025-12-06 21:00:00,75.7,76.6,871.0,31.3,35.7,79.0
2025-12-06 22:00:00,79.4,80.3,891.0,27.6,34.7,80.0
2025-12-06 23:00:00,80.6,81.5,895.0,24.0,33.4,80.0
2025-12-07 00:00:00,80.3,81.3,863.0,20.5,31.5,79.0
2025-12-07 01:00:00,80.6,81.3,816.0,17.0,29.2,77.0
2025-12-07 02:00:00,80.6,81.5,793.0,14.5,27.5,75.0
2025-12-07 03:00:00,80.8,81.3,794.0,12.9,26.6,73.0
2025-12-07 04:00:00,80.8,81.5,818.0,12.2,26.2,71.0
2025-12-07 05:00:00,82.4,82.9,909.0,12.7,27.6,72.0
2025-12-07 06:00:00,86.1,86.6,1143.0,17.8,29.6,65.0
2025-12-07 07:00:00,92.9,93.4,1442.0,24.7,32.5,57.0
2025-12-07 08:00:00,96.2,96.6,1616.0,28.4,34.9,59.0
2025-12-07 09:00:00,97.8,98.3,1555.0,25.9,36.7,82.0
2025-12-07 10:00:00,94.1,94.8,1369.0,20.1,38.0,115.0
2025-12-07 11:00:00,84.1,85.0,1193.0,15.4,38.6,142.0
2025-12-07 12:00:00,70.3,71.5,1049.0,12.2,37.9,157.0
2025-12-07 13:00:00,63.1,64.5,915.0,10.1,36.3,165.0
2025-12-07 14:00:00,58.2,59.8,857.0,11.5,35.0,163.0
2025-12-07 15:00:00,56.3,58.0,937.0,19.8,34.3,147.0
2025-12-07 16:00:00,58.0,59.4,1094.0,31.7,33.9,121.0
2025-12-07 17:00:00,57.4,58.1,1211.0,38.7,34.4,97.0
2025-12-07 18:00:00,58.9,59.4,1242.0,37.5,34.3,92.0
2025-12-07 19:00:00,59.3,59.8,1234.0,35.8,34.2,85.0
2025-12-07 20:00:00,60.5,61.0,1210.0,33.5,33.8,80.0
2025-12-07 21:00:00,62.6,63.3,1178.0,30.6,33.1,79.0
2025-12-07 22:00:00,65.2,65.9,1130.0,27.2,32.2,80.0
2025-12-07 23:00:00,65.7,66.4,1069.0,23.8,31.2,81.0
2025-12-08 00:00:00,63.8,64.7,980.0,20.0,29.9,82.0
2025-12-08 01:00:00,62.2,63.3,878.0,16.2,28.6,83.0
2025-12-08 02:00:00,60.5,61.9,804.0,13.5,27.5,84.0
2025-12-08 03:00:00,60.1,61.7,759.0,12.0,26.7,83.0
2025-12-08 04:00:00,60.8,62.2,743.0,11.7,26.2,82.0
2025-12-08 05:00:00,63.3,64.7,793.0,13.1,27.2,80.0
2025-12-08 06:00:00,68.2,69.8,981.0,18.4,29.0,74.0
2025-12-08 07:00:00,76.4,77.8,1236.0,25.5,31.5,67.0
2025-12-08 08:00:00,80.8,82.2,1382.0,29.2,33.7,71.0
2025-12-08 09:00:00,83.1,84.5,1319.0,26.5,35.2,97.0
2025-12-08 10:00:00,79.9,81.7,1147.0,20.4,36.4,134.0
2025-12-08 11:00:00,73.1,75.2,986.0,15.4,37.0,162.0
2025-12-08 12:00:00,62.6,65.0,860.0,12.2,36.6,175.0
2025-12-08 13:00:00,56.0,58.7,744.0,10.1,35.5,178.0
2025-12-08 14:00:00,52.0,54.8,689.0,11.0,34.7,174.0
2025-12-08 15:00:00,51.2,53.8,739.0,17.6,34.5,158.0
2025-12-08 16:00:00,53.4,55.5,849.0,27.2,34.7,134.0
2025-12-08 17:00:00,55.2,57.0,931.0,31.1,36.2,115.0
2025-12-08 18:00:00,58.4,59.8,951.0,30.9,36.8,109.0
2025-12-08 19:00:00,60.5,61.7,943.0,30.5,37.5,101.0
2025-12-08 20:00:00,62.2,63.3,922.0,29.3,37.5,96.0
2025-12-08 21:00:00,64.3,65.2,888.0,26.7,36.3,95.0
2025-12-08 22:00:00,65.7,66.4,841.0,23.2,34.3,97.0
2025-12-08 23:00:00,65.0,65.7,795.0,19.9,32.3,98.0
2025-12-09 00:00:00,63.6,64.5,748.0,17.0,30.3,97.0
2025-12-09 01:00:00,63.1,64.0,701.0,14.3,28.2,95.0
2025-12-09 02:00:00,62.9,63.8,672.0,12.4,26.6,93.0
2025-12-09 03:00:00,62.6,63.6,651.0,11.1,25.7,90.0
2025-12-09 04:00:00,62.4,63.3,649.0,10.6,25.3,86.0
2025-12-09 05:00:00,62.9,63.6,710.0,11.7,26.0,83.0
2025-12-09 06:00:00,64.3,65.0,903.0,16.4,27.4,76.0
2025-12-09 07:00:00,68.5,69.2,1161.0,22.7,29.3,67.0
2025-12-09 08:00:00,69.8,70.5,1323.0,26.1,30.8,68.0
2025-12-09 09:00:00,70.3,71.0,1310.0,24.1,31.6,87.0
2025-12-09 10:00:00,64.5,65.2,1202.0,19.2,32.0,116.0
2025-12-09 11:00:00,54.1,54.9,1079.0,15.0,31.9,138.0
2025-12-09 12:00:00,41.8,42.6,940.0,11.7,30.9,150.0
2025-12-09 13:00:00,35.5,36.4,787.0,9.2,29.4,156.0
2025-12-09 14:00:00,31.9,32.9,704.0,10.3,28.4,153.0
2025-12-09 15:00:00,30.3,31.4,744.0,18.1,28.1,137.0
2025-12-09 16:00:00,33.2,34.2,853.0,29.5,28.3,112.0
2025-12-09 17:00:00,41.3,42.6,958.0,36.4,30.0,91.0
2025-12-09 18:00:00,45.4,46.4,1041.0,37.1,30.7,84.0
2025-12-09 19:00:00,47.8,48.8,1120.0,37.9,31.7,75.0
2025-12-09 20:00:00,50.4,51.3,1173.0,37.5,31.9,68.0
2025-12-09 21:00:00,52.9,53.8,1188.0,35.2,31.0,67.0
2025-12-09 22:00:00,54.9,55.9,1178.0,31.6,29.3,68.0
2025-12-09 23:00:00,54.9,55.9,1151.0,27.9,27.6,69.0
2025-12-10 00:00:00,53.3,54.4,1100.0,23.8,25.7,69.0
2025-12-10 01:00:00,51.9,53.0,1033.0,19.6,23.8,70.0
2025-12-10 02:00:00,50.8,51.8,987.0,16.5,22.5,69.0
2025-12-10 03:00:00,50.2,51.2,959.0,14.9,22.2,67.0
2025-12-10 04:00:00,50.5,51.6,951.0,14.5,22.5,64.0
2025-12-10 05:00:00,49.1,50.2,1008.0,14.2,24.3,65.0
2025-12-10 06:00:00,53.8,54.7,1202.0,19.3,26.8,58.0
2025-12-10 07:00:00,61.9,62.6,1461.0,26.2,30.2,50.0
2025-12-10 08:00:00,65.7,66.4,1611.0,29.8,33.2,53.0
2025-12-10 09:00:00,68.2,68.7,1552.0,27.2,35.3,78.0
2025-12-10 10:00:00,65.2,65.7,1384.0,21.4,36.9,114.0
2025-12-10 11:00:00,58.9,59.5,1229.0,16.5,37.8,143.0
2025-12-10 12:00:00,50.5,51.2,1110.0,12.0,37.4,159.0
2025-12-10 13:00:00,45.5,46.3,1004.0,8.3,36.2,167.0
2025-12-10 14:00:00,43.5,44.2,969.0,10.7,36.0,164.0
2025-12-10 15:00:00,43.7,44.4,1063.0,24.1,37.2,144.0
2025-12-10 16:00:00,49.4,49.9,1228.0,43.5,39.3,112.0
2025-12-10 17:00:00,64.3,65.0,1345.0,44.2,38.1,91.0
2025-12-10 18:00:00,75.2,75.7,1352.0,48.6,40.4,79.0
2025-12-10 19:00:00,81.0,81.7,1312.0,54.7,43.6,63.0
2025-12-10 20:00:00,88.7,89.4,1292.0,58.8,45.9,50.0
2025-12-10 21:00:00,100.1,100.8,1334.0,59.6,46.8,44.0
2025-12-10 22:00:00,108.7,109.4,1397.0,58.5,46.9,41.0
2025-12-10 23:00:00,110.4,111.1,1422.0,55.8,45.8,39.0
2025-12-11 00:00:00,111.3,112.2,1372.0,50.8,42.9,38.0
2025-12-11 01:00:00,112.5,113.4,1285.0,44.2,38.8,39.0
2025-12-11 02:00:00,112.5,113.4,1218.0,38.4,35.5,40.0
2025-12-11 03:00:00,109.7,110.6,1170.0,33.3,33.2,42.0
2025-12-11 04:00:00,106.4,107.3,1143.0,29.1,31.7,44.0
2025-12-11 05:00:00,119.7,120.6,1201.0,30.6,36.7,43.0
2025-12-11 06:00:00,130.9,131.8,1457.0,38.2,42.1,36.0
2025-12-11 07:00:00,147.6,149.0,1798.0,48.3,49.5,28.0
2025-12-11 08:00:00,147.6,148.1,1953.0,52.3,54.5,37.0
2025-12-11 09:00:00,136.4,137.4,1751.0,44.7,54.8,78.0
2025-12-11 10:00:00,113.4,114.3,1362.0,31.1,52.7,136.0
2025-12-11 11:00:00,84.3,85.2,1030.0,20.1,50.5,177.0
2025-12-11 12:00:00,65.7,66.4,823.0,13.6,48.6,189.0
2025-12-11 13:00:00,55.3,55.9,673.0,9.8,46.5,185.0
2025-12-11 14:00:00,49.7,50.2,616.0,11.5,45.1,172.0
2025-12-11 15:00:00,46.9,47.4,691.0,22.4,44.2,149.0
2025-12-11 16:00:00,49.4,49.8,858.0,38.9,44.0,116.0
2025-12-11 17:00:00,70.8,71.0,1035.0,48.0,44.0,92.0
2025-12-11 18:00:00,81.3,81.5,1222.0,53.8,46.6,78.0
2025-12-11 19:00:00,87.3,87.5,1419.0,61.7,50.1,58.0
2025-12-11 20:00:00,94.3,94.5,1542.0,66.2,52.2,43.0
2025-12-11 21:00:00,100.8,101.0,1540.0,64.9,52.0,38.0
2025-12-11 22:00:00,105.2,105.5,1463.0,60.3,50.4,38.0
2025-12-11 23:00:00,106.4,106.9,1379.0,54.7,48.2,40.0
2025-12-12 00:00:00,105.9,106.4,1300.0,47.7,44.9,43.0
2025-12-12 01:00:00,106.9,107.3,1215.0,39.6,41.0,47.0
2025-12-12 02:00:00,109.0,109.4,1152.0,33.9,38.4,49.0
2025-12-12 03:00:00,111.8,112.5,1093.0,31.6,37.5,46.0
2025-12-12 04:00:00,115.9,116.6,1057.0,31.8,37.8,42.0
2025-12-12 05:00:00,131.8,132.2,1130.0,37.5,41.1,35.0
2025-12-12 06:00:00,143.0,143.9,1441.0,45.3,47.5,27.0
2025-12-12 07:00:00,161.1,161.6,1860.0,55.5,56.4,19.0
2025-12-12 08:00:00,166.7,167.2,2090.0,59.5,63.0,31.0
2025-12-12 09:00:00,156.0,156.5,1954.0,51.6,65.3,81.0
2025-12-12 10:00:00,137.4,138.3,1629.0,37.6,65.4,152.0
2025-12-12 11:00:00,114.3,115.5,1341.0,26.1,64.9,207.0
2025-12-12 12:00:00,95.5,97.1,1138.0,17.3,63.5,236.0
2025-12-12 13:00:00,86.8,89.2,973.0,11.0,61.6,250.0
2025-12-12 14:00:00,82.2,84.8,929.0,14.9,61.8,247.0
2025-12-12 15:00:00,80.6,83.4,1070.0,34.8,63.8,220.0
2025-12-12 16:00:00,90.8,93.4,1332.0,65.0,68.1,176.0
2025-12-12 17:00:00,167.2,171.4,1609.0,98.6,90.2,140.0
2025-12-12 18:00:00,212.8,217.0,1891.0,122.8,109.5,111.0
2025-12-12 19:00:00,256.1,260.8,2188.0,155.6,135.7,71.0
2025-12-12 20:00:00,291.5,295.2,2428.0,176.2,153.0,40.0
2025-12-12 21:00:00,312.0,315.7,2618.0,174.2,154.6,28.0
2025-12-12 22:00:00,319.4,323.2,2752.0,160.0,147.3,25.0
2025-12-12 23:00:00,312.0,315.7,2736.0,144.3,135.2,24.0
2025-12-13 00:00:00,290.6,294.3,2444.0,129.6,116.6,25.0
2025-12-13 01:00:00,269.2,272.9,2002.0,113.4,93.3,28.0
2025-12-13 02:00:00,250.5,253.3,1699.0,98.8,74.9,31.0
2025-12-13 03:00:00,237.0,239.3,1621.0,86.1,65.2,33.0
2025-12-13 04:00:00,228.6,231.4,1681.0,75.1,60.5,35.0
2025-12-13 05:00:00,222.6,224.9,1912.0,62.6,58.9,41.0
2025-12-13 06:00:00,229.1,231.4,2525.0,68.8,63.0,34.0
2025-12-13 07:00:00,242.1,244.0,3308.0,76.8,68.7,27.0
2025-12-13 08:00:00,238.4,239.3,3660.0,77.7,72.8,43.0
2025-12-13 09:00:00,211.4,212.8,3167.0,65.0,73.1,104.0
2025-12-13 10:00:00,188.6,190.0,2242.0,45.3,71.8,187.0
2025-12-13 11:00:00,162.1,164.4,1520.0,30.1,72.7,251.0
2025-12-13 12:00:00,136.0,138.8,1244.0,21.3,78.3,280.0
2025-12-13 13:00:00,122.5,125.3,1170.0,16.8,86.0,288.0
2025-12-13 14:00:00,113.4,116.6,1204.0,22.4,92.2,279.0
2025-12-13 15:00:00,109.7,112.9,1339.0,45.5,95.4,245.0
2025-12-13 16:00:00,128.5,131.3,1582.0,78.5,97.0,194.0
2025-12-13 17:00:00,200.7,204.9,1860.0,91.6,89.6,145.0
2025-12-13 18:00:00,231.4,235.2,2203.0,101.4,95.0,115.0
2025-12-13 19:00:00,257.0,260.8,2581.0,114.5,102.1,75.0
2025-12-13 20:00:00,267.3,271.0,2834.0,121.6,104.7,44.0
2025-12-13 21:00:00,262.6,265.4,2856.0,117.8,99.2,34.0
2025-12-13 22:00:00,251.5,254.3,2753.0,108.1,89.2,34.0
2025-12-13 23:00:00,244.0,245.9,2676.0,97.8,79.8,36.0
2025-12-14 00:00:00,237.5,240.3,2687.0,88.1,72.3,36.0
2025-12-14 01:00:00,232.8,235.2,2724.0,77.9,65.3,38.0
2025-12-14 02:00:00,230.5,233.3,2758.0,69.4,60.3,38.0
2025-12-14 03:00:00,230.0,232.4,2754.0,62.9,57.2,36.0
2025-12-14 04:00:00,230.0,232.4,2746.0,58.2,56.1,34.0
2025-12-14 05:00:00,227.2,229.6,2809.0,47.5,52.9,34.0
2025-12-14 06:00:00,230.0,231.9,3089.0,56.3,59.2,27.0
2025-12-14 07:00:00,241.2,243.1,3439.0,67.7,67.8,21.0
2025-12-14 08:00:00,252.4,254.3,3494.0,72.0,74.1,36.0
2025-12-14 09:00:00,226.8,228.2,2968.0,62.1,74.6,93.0
2025-12-14 10:00:00,206.3,208.2,2147.0,45.1,72.7,171.0
2025-12-14 11:00:00,180.7,183.9,1528.0,31.6,73.7,231.0
2025-12-14 12:00:00,164.4,169.5,1322.0,23.3,81.1,259.0
2025-12-14 13:00:00,152.3,157.9,1317.0,18.5,91.4,268.0
2025-12-14 14:00:00,139.7,145.3,1378.0,23.4,99.3,261.0
2025-12-14 15:00:00,133.6,138.8,1485.0,44.3,101.3,232.0
2025-12-14 16:00:00,150.4,155.1,1658.0,74.9,100.9,186.0
2025-12-14 17:00:00,216.5,221.7,1813.0,125.2,132.4,138.0
2025-12-14 18:00:00,259.8,265.4,1914.0,136.0,140.9,111.0
2025-12-14 19:00:00,291.5,297.1,1999.0,150.5,152.2,75.0
2025-12-14 20:00:00,314.8,319.4,2093.0,158.4,157.9,46.0
2025-12-14 21:00:00,328.8,333.4,2213.0,154.2,154.1,34.0
2025-12-14 22:00:00,333.4,337.1,2343.0,143.3,144.7,30.0
2025-12-14 23:00:00,329.7,334.3,2466.0,132.1,133.5,27.0
2025-12-15 00:00:00,318.5,323.2,2607.0,122.2,120.5,23.0
2025-12-15 01:00:00,304.5,308.3,2740.0,111.9,105.7,21.0
2025-12-15 02:00:00,285.0,288.7,2773.0,102.6,92.4,22.0
2025-12-15 03:00:00,258.9,261.7,2599.0,95.0,80.9,27.0
2025-12-15 04:00:00,233.3,236.6,2324.0,88.3,71.0,35.0
2025-12-15 05:00:00,193.2,196.0,2178.0,51.5,56.3,67.0
2025-12-15 06:00:00,200.2,203.0,2339.0,54.1,60.9,62.0
2025-12-15 07:00:00,207.7,210.5,2629.0,57.2,67.1,56.0
2025-12-15 08:00:00,204.0,206.8,2739.0,55.9,70.3,65.0
2025-12-15 09:00:00,192.3,194.6,2494.0,46.1,68.3,104.0
2025-12-15 10:00:00,162.1,165.8,2070.0,31.9,63.3,158.0
2025-12-15 11:00:00,119.2,124.3,1684.0,20.6,57.2,196.0
2025-12-15 12:00:00,97.3,102.9,1387.0,13.8,49.6,206.0
2025-12-15 13:00:00,84.1,89.6,1128.0,9.8,41.0,201.0
2025-12-15 14:00:00,74.0,79.2,979.0,11.0,34.9,187.0
2025-12-15 15:00:00,68.5,73.1,1001.0,20.8,33.0,162.0
2025-12-15 16:00:00,69.4,72.9,1131.0,35.7,33.4,127.0
2025-12-15 17:00:00,85.7,89.9,1259.0,48.8,34.5,89.0
2025-12-15 18:00:00,92.2,95.7,1370.0,47.8,35.1,82.0
2025-12-15 19:00:00,91.5,94.3,1478.0,46.2,35.9,72.0
2025-12-15 20:00:00,90.6,92.9,1508.0,43.6,36.4,65.0
2025-12-15 21:00:00,92.9,95.0,1401.0,39.4,36.2,65.0
2025-12-15 22:00:00,97.1,99.0,1215.0,34.1,35.6,68.0
2025-12-15 23:00:00,97.8,99.7,1052.0,28.8,34.9,72.0
2025-12-16 00:00:00,95.5,97.1,936.0,23.5,34.0,76.0
2025-12-16 01:00:00,92.9,94.8,843.0,18.3,33.0,81.0
2025-12-16 02:00:00,90.6,92.2,795.0,14.3,32.6,86.0
2025-12-16 03:00:00,88.0,89.4,802.0,11.7,32.9,91.0
2025-12-16 04:00:00,85.4,86.6,854.0,10.3,33.8,95.0
2025-12-16 05:00:00,90.3,91.7,951.0,11.7,36.6,93.0
2025-12-16 06:00:00,92.0,93.1,1145.0,16.4,39.4,90.0
2025-12-16 07:00:00,98.3,99.4,1384.0,22.7,43.3,86.0
2025-12-16 08:00:00,100.6,101.7,1509.0,26.0,46.5,92.0
2025-12-16 09:00:00,101.5,102.4,1422.0,23.3,48.5,115.0
2025-12-16 10:00:00,92.7,93.8,1223.0,17.5,49.7,147.0
2025-12-16 11:00:00,81.5,82.9,1049.0,12.9,50.0,173.0
2025-12-16 12:00:00,74.5,76.1,935.0,10.2,48.8,188.0
2025-12-16 13:00:00,69.8,71.7,846.0,8.7,46.6,197.0
2025-12-16 14:00:00,68.2,70.3,822.0,10.0,44.7,197.0
2025-12-16 15:00:00,68.9,71.2,906.0,16.6,43.6,183.0
2025-12-16 16:00:00,70.1,72.9,1055.0,26.0,42.9,160.0
2025-12-16 17:00:00,68.7,71.0,1177.0,33.5,43.9,136.0
2025-12-16 18:00:00,73.1,75.7,1237.0,32.7,43.7,128.0
2025-12-16 19:00:00,76.4,79.2,1269.0,31.5,43.3,117.0
2025-12-16 20:00:00,80.1,83.1,1285.0,30.0,42.5,107.0
2025-12-16 21:00:00,85.9,88.9,1287.0,28.1,41.1,101.0
2025-12-16 22:00:00,92.0,95.2,1272.0,25.9,39.4,96.0
2025-12-16 23:00:00,94.5,97.6,1248.0,23.3,37.3,92.0
2025-12-17 00:00:00,94.5,97.6,1207.0,19.8,34.7,89.0
2025-12-17 01:00:00,94.8,97.8,1155.0,16.0,31.9,87.0
2025-12-17 02:00:00,95.0,98.0,1121.0,13.2,29.5,84.0
2025-12-17 03:00:00,95.0,98.0,1098.0,11.6,27.7,81.0
2025-12-17 04:00:00,95.2,98.0,1092.0,11.0,26.5,77.0
2025-12-17 05:00:00,97.8,100.6,1145.0,12.3,28.1,77.0
2025-12-17 06:00:00,99.9,102.7,1331.0,17.4,29.7,70.0
2025-12-17 07:00:00,104.8,107.6,1578.0,24.2,31.9,62.0
2025-12-17 08:00:00,106.9,109.4,1707.0,27.8,33.6,64.0
2025-12-17 09:00:00,107.3,109.9,1614.0,25.3,34.3,87.0
2025-12-17 10:00:00,103.1,106.2,1404.0,19.6,34.5,120.0
2025-12-17 11:00:00,93.6,97.1,1216.0,14.8,34.2,147.0
2025-12-17 12:00:00,79.6,83.4,1077.0,11.3,33.1,164.0
2025-12-17 13:00:00,71.2,74.7,959.0,8.8,31.5,174.0
2025-12-17 14:00:00,65.7,69.2,917.0,10.3,30.6,174.0
2025-12-17 15:00:00,62.6,66.1,1013.0,19.0,30.8,157.0
2025-12-17 16:00:00,63.1,66.4,1186.0,31.7,31.7,129.0
2025-12-17 17:00:00,79.4,84.3,1307.0,40.7,33.1,104.0
2025-12-17 18:00:00,79.9,84.3,1314.0,40.4,33.2,96.0
2025-12-17 19:00:00,80.6,85.2,1269.0,39.8,33.3,85.0
2025-12-17 20:00:00,82.7,87.8,1236.0,39.1,33.2,75.0
2025-12-17 21:00:00,86.6,92.2,1245.0,38.3,32.8,69.0
2025-12-17 22:00:00,91.5,97.8,1266.0,37.3,32.1,65.0
2025-12-17 23:00:00,94.1,100.6,1271.0,35.6,31.0,61.0
2025-12-18 00:00:00,93.8,101.0,1241.0,32.4,29.0,59.0
2025-12-18 01:00:00,94.8,102.4,1195.0,28.5,26.6,57.0
2025-12-18 02:00:00,95.5,103.4,1158.0,25.5,24.8,55.0
2025-12-18 03:00:00,96.2,104.3,1104.0,23.0,23.4,53.0
2025-12-18 04:00:00,97.1,105.5,1059.0,21.4,22.6,50.0
2025-12-18 05:00:00,120.1,129.0,1122.0,27.2,29.5,45.0
2025-12-18 06:00:00,139.2,148.5,1423.0,35.2,33.5,34.0
2025-12-18 07:00:00,177.0,186.7,1831.0,45.8,39.1,21.0
2025-12-18 08:00:00,173.2,181.1,2055.0,50.9,43.4,27.0
2025-12-18 09:00:00,177.9,183.9,1920.0,45.6,45.2,68.0
2025-12-18 10:00:00,152.7,162.5,1599.0,34.9,45.7,127.0
2025-12-18 11:00:00,130.4,142.5,1324.0,25.6,46.1,174.0
2025-12-18 12:00:00,108.7,123.9,1163.0,18.5,46.6,197.0
2025-12-18 13:00:00,92.2,108.5,1048.0,12.9,46.9,208.0
2025-12-18 14:00:00,82.7,98.7,998.0,13.5,47.6,205.0
2025-12-18 15:00:00,78.5,93.8,1041.0,24.4,48.4,183.0
2025-12-18 16:00:00,83.6,95.9,1150.0,41.6,49.7,148.0
2025-12-18 17:00:00,123.9,136.9,1268.0,60.2,52.9,113.0
2025-12-18 18:00:00,144.4,157.9,1389.0,68.5,56.9,91.0
2025-12-18 19:00:00,166.2,178.8,1518.0,79.8,62.4,61.0
2025-12-18 20:00:00,183.5,195.6,1616.0,86.9,65.9,38.0
2025-12-18 21:00:00,196.0,208.2,1671.0,87.2,66.5,28.0
2025-12-18 22:00:00,205.8,217.5,1694.0,83.3,65.2,24.0
2025-12-18 23:00:00,204.4,215.1,1684.0,76.0,61.8,25.0
2025-12-19 00:00:00,190.0,200.2,1617.0,63.2,54.8,32.0
2025-12-19 01:00:00,171.8,180.7,1516.0,47.0,45.8,43.0
2025-12-19 02:00:00,159.3,166.7,1449.0,34.1,38.8,52.0
2025-12-19 03:00:00,151.3,157.9,1422.0,27.1,35.5,55.0
2025-12-19 04:00:00,146.2,151.3,1429.0,23.4,34.2,54.0
2025-12-19 05:00:00,143.4,147.6,1512.0,21.9,35.7,54.0
2025-12-19 06:00:00,140.2,143.4,1769.0,26.8,38.4,51.0
2025-12-19 07:00:00,139.7,142.5,2102.0,33.4,42.2,48.0
2025-12-19 08:00:00,136.4,138.3,2269.0,36.2,45.4,56.0
2025-12-19 09:00:00,134.1,135.5,2125.0,31.9,47.4,87.0
2025-12-19 10:00:00,120.1,122.0,1814.0,23.9,48.8,130.0
2025-12-19 11:00:00,101.7,104.3,1524.0,17.4,49.2,162.0
2025-12-19 12:00:00,82.7,85.7,1287.0,13.0,48.1,177.0
2025-12-19 13:00:00,74.0,76.6,1071.0,10.0,46.0,181.0
2025-12-19 14:00:00,66.4,68.0,964.0,11.5,44.3,175.0
2025-12-19 15:00:00,61.7,62.9,1044.0,20.8,43.2,155.0
2025-12-19 16:00:00,60.8,61.5,1234.0,34.6,42.4,124.0
2025-12-19 17:00:00,111.8,113.2,1388.0,57.7,49.9,95.0
2025-12-19 18:00:00,114.8,115.5,1453.0,58.0,49.8,83.0
2025-12-19 19:00:00,117.8,118.3,1483.0,58.5,49.7,67.0
2025-12-19 20:00:00,119.7,120.1,1494.0,58.6,49.3,54.0
2025-12-19 21:00:00,123.4,123.4,1489.0,58.8,48.9,46.0
2025-12-19 22:00:00,129.0,129.5,1465.0,58.8,48.3,40.0
2025-12-19 23:00:00,130.4,130.4,1432.0,56.8,46.6,37.0
2025-12-20 00:00:00,126.2,126.7,1382.0,50.9,42.8,38.0
2025-12-20 01:00:00,122.0,122.9,1323.0,43.2,37.9,42.0
2025-12-20 02:00:00,121.1,122.0,1281.0,37.7,34.5,44.0
2025-12-20 03:00:00,123.4,124.3,1230.0,36.0,32.5,42.0
2025-12-20 04:00:00,125.7,126.7,1197.0,36.6,31.9,37.0
2025-12-20 05:00:00,139.2,140.6,1290.0,42.1,43.8,33.0
2025-12-20 06:00:00,154.6,156.0,1660.0,52.3,56.8,26.0
2025-12-20 07:00:00,183.9,185.3,2156.0,65.8,74.5,18.0
